Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 03:08:00+01:00,1.28896,1.28951,1.28912,1.28873,36.62,28.39457,36.62107,63.37893,26.75786
2024-07-25 03:09:00+01:00,1.28906,1.28942,1.28909,1.28876,43.32,27.31998,43.32487,56.67513,13.35026
2024-07-25 03:10:00+01:00,1.28906,1.28934,1.28907,1.28881,43.32,26.32214,43.32487,56.67513,13.35026
2024-07-25 03:11:00+01:00,1.28909,1.28925,1.28905,1.28885,45.55,25.07715,45.55387,54.44613,8.89226
2024-07-25 03:12:00+01:00,1.28899,1.2892,1.28904,1.28887,40.42,24.65398,40.42361,59.57639,19.15278
2024-07-25 03:13:00+01:00,1.28909,1.2892,1.28904,1.28887,46.87,23.34046,46.86765,53.13235,6.26471
2024-07-25 03:14:00+01:00,1.28919,1.28921,1.28904,1.28887,52.41,22.01772,52.41103,47.58897,4.82206
2024-07-25 03:15:00+01:00,1.28906,1.28921,1.28904,1.28887,45.58,21.07637,45.58058,54.41942,8.83883
2024-07-25 03:16:00+01:00,1.28903,1.2892,1.28903,1.28887,44.03,20.42318,44.03416,55.96584,11.93169
2024-07-25 03:17:00+01:00,1.28903,1.2892,1.28903,1.28886,44.03,19.81664,44.03416,55.96584,11.93169
2024-07-25 03:18:00+01:00,1.28909,1.2892,1.28903,1.28886,48.12,18.67015,48.1171,51.8829,3.7658
2024-07-25 03:19:00+01:00,1.28912,1.28921,1.28904,1.28887,50.08,17.34774,50.07818,49.92182,0.15637
2024-07-25 03:20:00+01:00,1.28916,1.28922,1.28904,1.28887,52.03,16.39873,52.03081,47.96919,4.06161
2024-07-25 03:21:00+01:00,1.28921,1.28924,1.28905,1.28886,54.88,15.9243,54.87835,45.12165,9.7567
2024-07-25 03:22:00+01:00,1.28926,1.28927,1.28906,1.28885,57.59,15.87107,57.58957,42.41043,15.17914
2024-07-25 03:23:00+01:00,1.28906,1.28926,1.28906,1.28885,45.74,15.34562,45.74265,54.25735,8.51471
